"id","name","geom","status","route_type","region"
4557,DHA Phase 6,"POLYGON ((67.0658005674104 24.8170581413792, 67.0452012021761 24.7957104853889, 67.0513810117464 24.7907236420322, 67.0467461545686 24.7865158370112, 67.0541275937776 24.7784894428685, 67.0774735410432 24.8018658436498, 67.0769585569124 24.8079429861967, 67.0658005674104 24.8170581413792))",active,Intracity,Sindh
4560,DHA Phase 8,"POLYGON ((67.078816116333 24.8044090967266, 67.051436126709 24.7755002292838, 67.0611779098511 24.7653298755398, 67.0692030792237 24.753599812745, 67.0712467548549 24.7512829273947, 67.0700369947702 24.7498126822273, 67.070543848455 24.7481865243827, 67.0731025082171 24.7478182514447, 67.0760903214216 24.7459689536847, 67.0812609498501 24.7475358421483, 67.084220767498 24.7483311538036, 67.0865355138779 24.7500776549555, 67.0884184246063 24.7507645566338, 67.0909826164246 24.7536972430768, 67.0940510635376 24.7556653194224, 67.1002255086899 24.7582617684927, 67.1038277153969 24.760027615142, 67.1050266628266 24.7624169483721, 67.1041576271057 24.7665184081375, 67.1017436389923 24.7716328653395, 67.102768242836 24.7751251879295, 67.0972697143555 24.7778381238671, 67.0940081481934 24.7814228100382, 67.091604888916 24.7857087119445, 67.0843092803955 24.7900334265353, 67.0831076507569 24.7924684472395, 67.0808760528565 24.7949034201437, 67.0791594390869 24.8007471600694, 67.078816116333 24.8044090967266))",active,Intracity,Sindh
4561,DHA Phase 5,"POLYGON ((67.0444287259798 24.7893210562157, 67.0482911069612 24.7931391693201, 67.04554452493 24.7961000740824, 67.0682896573763 24.8197068641628, 67.0672596891145 24.8202521824124, 67.0645131070833 24.8176813753639, 67.0631398160677 24.8161817132844, 67.0602215726595 24.8182656543773, 67.0567883451204 24.8177787553908, 67.0533551175813 24.817730065387, 67.0530117948274 24.8200184748851, 67.0507372815828 24.8208754003297, 67.0492567022066 24.8202911336241, 67.0481730897646 24.8193757769117, 67.0492540199976 24.8185042341822, 67.0484466750841 24.8177884933893, 67.0463089544992 24.8148524521763, 67.0444676180105 24.8152541534652, 67.0432036270122 24.8173247203618, 67.039310065351 24.8195285397055, 67.0380499300282 24.8211757488608, 67.0345016189586 24.8209087217072, 67.0347873999472 24.8192171559827, 67.0345011369991 24.8168911868699, 67.0368470954909 24.8164293314771, 67.0362176302788 24.8130821645683, 67.0374478500653 24.8121097171894, 67.0351447165504 24.8084292271864, 67.0315040598271 24.8017583635223, 67.034386535428 24.7996063172502, 67.0444287259798 24.7893210562157))",active,Intracity,Sindh
4562,DHA Phase 4,"POLYGON ((67.0632256467562 24.8159285217919, 67.06751718118 24.8199016209561, 67.0651997525911 24.8219270734558, 67.0696629483919 24.8301064485249, 67.0537842710237 24.8277695393407, 67.050951858304 24.8294832770545, 67.0495785672884 24.8291716901433, 67.0503510434847 24.8266010682115, 67.0479477842073 24.8271463561104, 67.0486344297152 24.8241861929436, 67.0470894773226 24.8241082929575, 67.0482911069612 24.8190446887758, 67.049321075223 24.8200574261703, 67.050951858304 24.8211480571827, 67.0528401334505 24.8199795235877, 67.0530976255159 24.8173308066333, 67.0551575620394 24.8169412846582, 67.0579041440706 24.8172529023363, 67.060307403348 24.8180319431026, 67.0632256467562 24.8159285217919))",active,Intracity,Sindh
4573,CocaCola Karachi Plant-,"POLYGON ((66.9892525055035 24.8936652364598, 66.9873856880292 24.8922248882249, 66.9852184631451 24.8906385393077, 66.9851755478009 24.8903076418727, 66.9862484314068 24.8895679855766, 66.9891881324872 24.8917188159374, 66.9903468467816 24.8925947089695, 66.9896816589459 24.8936165763207, 66.9892525055035 24.8936652364598))",active,Intracity,Sindh
4563,DHA Phase 2,"POLYGON ((67.0483340223055 24.8326769976899, 67.0514239270906 24.8291716901433, 67.057432075284 24.8307296168591, 67.0615519483309 24.8317422587134, 67.0630969007235 24.8330664701806, 67.0675600965242 24.836883235753, 67.0597495038729 24.8410114415462, 67.0598353345613 24.8392978634027, 67.057603736661 24.8384410654346, 67.0553721387606 24.8407777731963, 67.0539130170565 24.8391420823951, 67.05202474191 24.8400767654998, 67.0524538953524 24.8371948032577, 67.0519389112215 24.8351696004599, 67.0496214826326 24.834156986637, 67.0483340223055 24.8326769976899))",active,Intracity,Sindh
4564,DHA Phase 2 Extention,"POLYGON ((67.0631612737398 24.833085943773, 67.0610369642 24.8317812063117, 67.0561526615839 24.8306736292073, 67.056890269063 24.8283975880173, 67.0623995263796 24.8299993411516, 67.0656074483614 24.8310217259362, 67.0710576970797 24.8327354186416, 67.0749200780611 24.8333975208345, 67.0675815541964 24.8369416547199, 67.0631612737398 24.833085943773))",active,Intracity,Sindh
4565,DHA Phase 1,"POLYGON ((67.0551790197115 24.8468724783316, 67.0561231572847 24.8448474338853, 67.056895633481 24.8432896848374, 67.0599426229219 24.8411866925191, 67.0631183583956 24.8396288973929, 67.0684398610811 24.8368248167586, 67.0704568822603 24.8356174847012, 67.0713581044893 24.8352280202354, 67.0739330251436 24.8376426801719, 67.0726884801607 24.83935628123, 67.0720018346529 24.8403688525226, 67.0727313955049 24.8416929717135, 67.0699418981295 24.8435622923363, 67.0680107076387 24.8439517305787, 67.0684398610811 24.8451589813418, 67.0662082631807 24.8456263010558, 67.0628608663301 24.8450421511375, 67.0612300832491 24.8468724783316, 67.0601571996431 24.8476513327555, 67.056895633481 24.8478071030519, 67.0551790197115 24.8468724783316))",active,Intracity,Sindh
4566,DHA Phase 7,"POLYGON ((67.077378452301 24.8026657946257, 67.0745031242371 24.7995492158243, 67.0718852882385 24.8017308292106, 67.0758764152527 24.8060549851511, 67.0700721149445 24.8105445460172, 67.0672557954788 24.8126334511142, 67.0717873876095 24.8170899077579, 67.0650667776466 24.8222549242697, 67.0691308272183 24.8299007191499, 67.0739094340354 24.8311529121357, 67.0748256598711 24.8235247677929, 67.0756323342324 24.8165603999944, 67.076284111023 24.8118397687095, 67.0772497062683 24.8050031773171, 67.0775071983338 24.8039903168947, 67.077378452301 24.8026657946257))",active,Intracity,Sindh
4569,Novatex,"POLYGON ((67.2372026392977 24.8438700407129, 67.2380394885104 24.8453012166707, 67.2394986102145 24.8453596316643, 67.2407646128695 24.8453206883383, 67.2414190718691 24.8468784118192, 67.2420949885409 24.84706339018, 67.2429318377535 24.8482316681747, 67.2445197054904 24.8484263801014, 67.2447986552279 24.8483192885797, 67.2450239607852 24.8473651963854, 67.2452063509982 24.8469465617738, 67.2450346896212 24.8462358532595, 67.2448522994082 24.8457101210469, 67.2447664687197 24.8440160798343, 67.2417087504428 24.8438603047654, 67.239412779526 24.8437629452477, 67.2371168086093 24.8437629452477, 67.2372026392977 24.8438700407129))",active,Intracity,Sindh
1722,Gharo,"POLYGON ((67.5768916015625 24.793384002659, 67.5398127441406 24.7647063784811, 67.5507990722656 24.6948549147033, 67.6249567871094 24.6848729337817, 67.6634089355469 24.7160639688822, 67.6606623535156 24.7559770910328, 67.5768916015625 24.793384002659))",active,Intracity,Sindh
4570,Gatron industries limited,"POLYGON ((66.8561342782772 25.0489269310463, 66.8550721235073 25.0481979474637, 66.8543747491634 25.0483534643251, 66.8541923589504 25.0487519753818, 66.8534627980984 25.0483631841223, 66.8532053060329 25.0479646718019, 66.8536237306393 25.0476536368956, 66.8547824449337 25.0465650085099, 66.8551794118679 25.0456513307971, 66.85520086954 25.0452139294823, 66.8554047174251 25.0449223277389, 66.8564024991787 25.0453888901955, 66.8569067544735 25.0458165708878, 66.8582156724728 25.0463511696555, 66.8589988775051 25.0469246457422, 66.8590739793575 25.0470801642186, 66.8570998735226 25.048596459026, 66.8564024991787 25.0491213259362, 66.8561342782772 25.0489269310463))",active,Intracity,Balochistan
4571,Liberty Mills Limited-,"POLYGON ((67.0065790581146 24.9169690090023, 67.0064985918442 24.9169495486242, 67.0065307783523 24.9164387126022, 67.0065576004425 24.9157575946151, 67.0069867538849 24.915723538617, 67.0073408054748 24.9156602917385, 67.0075929331222 24.9157429991885, 67.0075392889419 24.9164873637431, 67.0076197552124 24.916725754056, 67.0075929331222 24.916954413719, 67.0073354410568 24.9170079297492, 67.0069813894668 24.9169738740963, 67.0067131685654 24.9169787391901, 67.0065790581146 24.9169690090023))",active,Intracity,Sindh
4574,Novatex Limited,"POLYGON ((67.238639346372 24.8501151278753, 67.2366652405371 24.8473307561896, 67.2360644257177 24.8442931883426, 67.2366437828649 24.8437674478765, 67.2443470871557 24.8439621668281, 67.244754782926 24.8461040550737, 67.2446260368933 24.8491610495297, 67.2449908173193 24.8497646509707, 67.2452268517126 24.8501540696923, 67.2428450501074 24.850816078706, 67.2404203331579 24.8519259093988, 67.2393474495519 24.8517117323212, 67.238639346372 24.8501151278753))",active,Intracity,Sindh
4629,Arctic_IP,"POLYGON ((66.9146908295691 24.973605997881, 66.9146184099257 24.9734443077567, 66.9146117044031 24.97336528619, 66.9147860479891 24.9733628547564, 66.9148249400198 24.9733288146806, 66.9148893130362 24.973304500335, 66.9150529277861 24.9733956791063, 66.9150824320852 24.9736035664521, 66.9150462222635 24.9736485478784, 66.9149771354656 24.973666783587, 66.9148229084472 24.97372270641, 66.9147478065948 24.9737154121302, 66.9146908295691 24.973605997881))",active,Intracity,Sindh
869,DIS_KARIMSONS,"POLYGON ((70.6407510435083 30.0286818761868, 70.6398685967424 30.0286749096181, 70.6398605501154 30.0282638811944, 70.640697399328 30.0282545923967, 70.6407510435083 30.0286818761868))",active,Intracity,Punjab
4230,DRY-AL-NOOR TRADERS,"POLYGON ((73.5795943298797 32.4307894842215, 73.5797914722423 32.4305732823406, 73.5795004525642 32.4302178498496, 73.5790873923759 32.4305551711647, 73.5795098402958 32.4307985397864, 73.5795943298797 32.4307894842215))",active,Intracity,Punjab
4444,PRI-SPEL Township,"POLYGON ((74.32459948087 31.4439981205372, 74.3241542341736 31.4432338159202, 74.3249293925789 31.4429294653402, 74.3253612282303 31.4436663124123, 74.3249615790871 31.4438516674407, 74.32459948087 31.4439981205372))",active,intracity,Punjab
4409,PRI-MEO (Pvt) Ltd (Port Qasim),"POLYGON ((67.3374870155573 24.7817836353461, 67.3380636904955 24.7811139517492, 67.3387771580935 24.7816837918391, 67.338149521184 24.7822438885229, 67.3374870155573 24.7817836353461))",active,Intracity,Sindh
1385,Lahore-Toba Tek Singh,"POLYGON ((72.5991744576131 30.7960549039798, 72.82302089316 30.8679866289213, 72.9946822701131 30.906878034819, 73.2384414253865 31.0452266688914, 73.851959186617 31.2329997693025, 74.1195363579427 31.2878435223704, 74.2772502480184 31.3450011398479, 74.4388694344197 31.3677958415989, 74.5451278267537 31.4227442459245, 74.5396346626912 31.5866651296132, 74.394065815035 31.6965648230367, 74.2141646919881 31.6603356640109, 74.1400069771444 31.5629729319481, 73.7211532173787 31.433876535551, 73.1388778267537 31.189248681011, 72.7117843208944 31.0528741412524, 72.4755782662069 31.0393435797121, 72.4206466255819 31.011688191472, 72.3986739693319 30.9645967335516, 72.4316329537069 30.8727015797035, 72.5119704781209 30.7877969970668, 72.5991744576131 30.7960549039798))",active,Intracity,Punjab
1383,ISB-FTJ-WAH-TEX-TLG,"POLYGON ((72.7000597615039 33.8938583681292, 72.7759340906641 33.8786104319336, 72.8106096893554 33.8462529874779, 72.8610781273046 33.7994769776467, 72.8734377449609 33.7686592823988, 72.9242495166797 33.7629510935668, 73.1274965866795 33.7709424547098, 73.207147466914 33.7743671027718, 73.2730654369921 33.7618094098501, 73.3077410334178 33.7429694127861, 73.3341768837498 33.730978168073, 73.3925417484765 33.6978507878465, 73.409364567246 33.6009656712769, 73.3631876587596 33.5790871399984, 73.4660128254687 33.432372289979, 73.503778329414 33.2832564718299, 73.3348635280858 33.1781488162898, 73.2105806919921 33.1080069114708, 73.1662920571485 33.0593921665366, 73.1229475595702 33.0063599807822, 73.090246067312 32.9641345006598, 73.0444983104052 32.9292373526325, 72.9708126643609 32.9008755314636, 72.8943804362853 32.8263566136313, 72.7940229037905 32.7723320850249, 72.7802363494572 32.7198927428472, 72.7053383449285 32.6367816839729, 72.5177768329415 32.6809465321436, 72.4215391734936 32.7614745208244, 72.3009470562354 32.8169978999064, 72.2664216618213 32.9109909990928, 72.2997883419923 33.0191352357839, 72.3200014691797 33.2246874548572, 72.4454859364063 33.3380575369127, 72.5146654719922 33.3893843308222, 72.5678805001953 33.4283609789154, 72.593672622251 33.4470549620167, 72.5986937176953 33.4534286178713, 72.6061609879298 33.4607326813101, 72.6028994224413 33.4647424943884, 72.5974062597266 33.4696113044977, 72.5970629326366 33.4750525876322, 72.5874498911915 33.4822116508847, 72.5802401140038 33.5059755065217, 72.5713137230469 33.5497640700212, 72.5754335973828 33.6006797135266, 72.6386049819921 33.6641391364507, 72.6001528323046 33.7252674614787, 72.5538042624804 33.7592405590155, 72.5459078410938 33.7897763063824, 72.5847033142384 33.8391241556041, 72.6406649250781 33.8553770373321, 72.6688173908983 33.8707716516782, 72.7000597615039 33.8938583681292))",active,Intracity,Khyber Pakhtunkhwa
1122,DIS_QUETTA-I-Kesay Distribution Networks,"POLYGON ((66.8808922713075 30.2290331170658, 66.8348870222841 30.183191921702, 66.8944535200868 30.1492052268995, 66.9385704939638 30.1984746924301, 66.8808922713075 30.2290331170658))",active,Intracity,Balochistan
1407,SRK+LRKN+Khirpur+Moro+Ubaru+Sibbi,"POLYGON ((68.7644916884765 28.0837898780369, 68.7551001097412 28.098283138423, 68.7512016950684 28.0655244081616, 68.7207455639648 28.1042052960583, 68.7050523112792 28.1322760591399, 68.6948522226562 28.1530748142817, 68.6543399869385 28.1900321134055, 68.6330538254394 28.2172963578626, 68.5424164676514 28.3730153543883, 68.0246856040039 29.6087583311783, 67.8398124610596 29.6035079351333, 67.6697849472046 29.387518198589, 67.8911453728028 28.1794877875726, 67.7933107080077 28.0477088543005, 67.7778336574706 27.9486824273083, 67.9120453276368 27.6204411671501, 67.8349830849609 27.4287753699852, 67.7098556567382 27.2184593680827, 67.6156169896851 27.0469347387636, 67.6092689476318 26.9302576100153, 67.5991812131033 26.8232976460732, 67.6797306856059 26.7039691218669, 67.7814601948064 26.674633464806, 67.8337512274445 26.6673821777312, 67.8765351970175 26.6541055802219, 67.9250242787417 26.6441196662645, 68.0147120909346 26.6390430432736, 68.1215660408229 26.6775365880411, 68.1749930157672 26.7262201303821, 68.2552648528485 26.7444223605415, 68.3025777055549 26.7871427051252, 68.3490068507556 26.8114920115325, 68.3762099217376 26.8456388056189, 68.4427724778747 26.8688111664, 68.4797672190552 26.91759068373, 68.5078776267547 26.9554383987019, 68.566200436798 27.0116271725427, 68.6059417600097 27.0823558948673, 68.6652524801941 27.2125937620779, 68.6833644699097 27.2865517937103, 68.6973565865785 27.3470434880916, 68.7937461641846 27.3989678179922, 69.0730426533814 27.3759887326455, 69.2671950996094 27.4822224943166, 69.5736057262573 27.850052975339, 69.8033303311615 27.9069316563302, 69.8504072309875 28.0062253911375, 69.877269770874 28.1016189087726, 69.7018219812012 28.3265166117017, 69.2218370463868 28.3092204071604, 69.0875879871826 28.2970949008903, 68.9835513303222 28.2269047216289, 68.7768513076171 28.0791162051752, 68.7644916884765 28.0837898780369))",active,Intracity,Sindh
1408,Rahim Yar Khan To Multan,"POLYGON ((70.0889070154294 28.4059326996272, 70.3003938318356 28.2681374693487, 70.5503327966794 28.3358486865993, 70.8964021326169 28.6544767524532, 71.1628205896481 28.9360902777703, 71.8281556897533 29.3156692059315, 71.8858339124095 29.4568669607809, 71.671600513972 29.8554625936247, 71.6688539319408 30.1919546380989, 71.6290284924876 30.2785673334073, 71.4353944592845 30.2939835040526, 71.2925721936595 30.1872065324062, 71.2705995374095 29.9316596045299, 71.089325123347 29.440124934068, 70.4164125256908 28.8716645819348, 70.1156617932689 28.6236351098133, 70.0889070154294 28.4059326996272))",active,Intracity,Punjab
1409,Pak Pattan Extended,"POLYGON ((73.49351922656 30.3670795640692, 73.5196117558569 30.311374288231, 73.4763530888647 30.2823238681297, 73.3555034794897 30.2414015471237, 73.3094982304663 30.3143381328701, 73.2600597539038 30.3801123903919, 73.2394603886694 30.4357785236264, 73.196888367185 30.4902295201362, 73.20787469531 30.5091618605777, 73.2942238893155 30.5694117067063, 73.336109265292 30.5936483353308, 73.3958474244717 30.5534476919474, 73.4487191285733 30.4765471701039, 73.49351922656 30.3670795640692))",active,Intracity,Punjab
4802,Kassowal St,"POLYGON ((72.5595474243164 30.5111045837402, 72.5501022338867 30.513988494873, 72.5396347045898 30.5159854888916, 72.5205841064453 30.5158367156982, 72.498779296875 30.5103645324707, 72.4810104370117 30.5033397674561, 72.4769821166992 30.5001602172852, 72.4740600585938 30.49587059021, 72.4722595214844 30.486255645752, 72.4744033813477 30.4653949737549, 72.4775772094727 30.4527435302734, 72.4836807250977 30.4406795501709, 72.4975814819336 30.4360942840576, 72.5125122070313 30.4346103668213, 72.5384292602539 30.4340190887451, 72.5610885620117 30.4371280670166, 72.5715637207031 30.4433460235596, 72.5802307128906 30.4537792205811, 72.5864944458008 30.4701290130615, 72.585807800293 30.4801902770996, 72.5847778320313 30.489953994751, 72.5801467895508 30.5004558563232, 72.5695037841797 30.5078506469727, 72.5595474243164 30.5111045837402))",active,Intracity,Punjab
